l_host_is_superhost,n_host_listings_count,n_host_verifications,l_host_has_profile_pic,l_host_identity_verified,f_property_type,n_accommodates,n_bedrooms,n_beds,n_min_nights,l_has_availability,n_sales_30,n_sales_60,n_sales_90,n_sales_365,n_number_of_reviews,n_review_scores_rating,l_instant_bookable,n_reviews_per_month,f_neighbourhood_cleansed,n_bathrooms,usd_price,flag_reviews_per_month,flag_review_scores_rating,n_days_since_1st,n_days_since_last,d_Cleaning_before_checkout,d_Extra_pillows_and_blankets,d_First_aid_kit,d_High_chair,d_Iron,d_Patio_or_balcony,d_Private_entrance,d_Room_darkening_shades,d_Single_level_home,d_Waterfront,d_Window_guards,d_wifi,d_HDTV,d_Dedicated__Workspace,d_Paid__Parking,d_Free__Parking,d_Refrigerator,d_Fitness,d_stove,d_shampoo,d_hot__water,d_Washer,d_air__condition,d_Smart__Lock,d_Dryer,d_Kitchen,d_Oven,d_Children,d_Microwave,d_garden,d_breakfast,d_Bed_linens,d_Bread_maker,d_Building_staff,d_Carbon_monoxide_alarm,d_Coffee_maker,d_Cooking_basics,d_Dishes_and_silverware,d_Elevator,d_Essentials,d_Fire_extinguisher,d_Hangers,d_Heating,d_Host_greets_you,d_Indoor_fireplace,d_Keypad,d_Long_term_stays_allowed,d_Luggage_dropoff_allowed,usd_price_ln,n_days_since_last_ln,n_days_since_1st_ln,n_accommodates_ln,n_accommodates_ln2,n_accommodates_2,f_has_1_review_monthly,f_review_scores_rating,f_number_of_reviews,f_sales_365,f_sales_90,f_sales_60,f_sales_30,f_min_nights,f_beds,f_bedrooms,f_bathrooms,f_host_listing,flag_n_days_since,f_host_accepts_all
0,2,6,1,1,apartment,3,1,1,5,1,1,1,1,276,10,100,0,0.14,Khlong Toei,1,28.05,0,0,2100,280,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,3.3339886319687055,5.634789603169249,7.649692623711514,1.0986122886681098,1.206948960812582,27,1,3,2,3,1,1,1,3,3,1,1,2,0,1
0,4,6,1,1,apartment,3,1,1,1,1,0,0,0,0,0,93.72979250541964,0,0,Phasi Charoen,1,49.5,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3.901972669574645,8.189522110748094,8.23217423638394,1.0986122886681098,1.206948960812582,27,0,2,1,0,0,0,0,1,3,1,1,2,1,0
1,0,5,1,0,apartment,3,1,0,2,1,1,1,1,185,136,98,0,1.94,Khlong Toei,1,67.617,0,0,2098,512,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4.213859430723243,6.238324625039508,7.6487397889562425,1.0986122886681098,1.206948960812582,27,1,2,3,2,1,1,1,2,1,1,1,1,0,0
0,1,6,1,1,apartment,3,1,1,30,1,2,2,2,2,57,95,1,0.82,Ratchathewi,1,39.864000000000004,0,0,2095,1061,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3.6854736609791034,6.966967138613983,7.647308832356238,1.0986122886681098,1.206948960812582,27,1,2,3,0,1,1,1,3,3,1,1,1,0,0
0,1,7,1,0,condominium,2,1,1,28,1,0,0,0,0,11,100,0,0.18,Thon buri,1,21.945,0,0,1866,305,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,3.088539323140197,5.720311776607412,7.531552381407289,0.6931471805599453,0.4804530139182014,8,1,3,2,0,0,0,0,3,3,1,1,1,0,1
0,18,5,1,1,apartment,3,1,1,30,1,0,0,0,0,7,91,0,0.1,Din Daeng,1,29.898,0,0,2037,1972,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,3.3977915885273227,7.586803535162581,7.619233416226805,1.0986122886681098,1.206948960812582,27,1,2,2,0,0,0,0,3,3,1,1,2,0,0
0,1,5,1,1,condominium,5,2,2,4,1,30,60,90,254,102,92,0,1.48,Chatu Chak,2,74.778,0,0,2071,325,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,4.314523724072295,5.783825182329737,7.635786861395585,1.6094379124341003,2.5902903939802346,125,1,2,3,2,3,1,2,3,3,2,2,1,0,1
1,3,6,1,1,apartment,2,1,2,4,1,0,0,0,0,22,95,1,0.45,Vadhana,1,33,0,0,1476,395,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,3.4965075614664802,5.978885764901122,7.297091005160418,0.6931471805599453,0.4804530139182014,8,1,2,2,0,0,0,0,3,3,1,1,2,0,1
1,3,6,1,1,apartment,2,1,2,2,1,0,0,0,0,13,95,1,0.21,Vadhana,1,36.300000000000004,0,0,1831,362,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,3.591817741270805,5.8916442118257715,7.5126175446745105,0.6931471805599453,0.4804530139182014,8,1,2,2,0,0,0,0,2,3,1,1,2,0,1
1,3,6,1,0,condominium,2,1,1,4,1,0,0,0,184,31,94,0,0.62,Vadhana,1,42.9,0,0,1510,149,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,3.758871825933971,5.003946305945459,7.31986492980897,0.6931471805599453,0.4804530139182014,8,1,2,2,2,0,0,0,3,3,1,1,2,0,1
0,2,6,1,1,apartment,2,1,1,3,1,0,0,0,275,0,93.72979250541964,0,0,Yan na wa,1,69.795,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.245562373964722,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,3,0,0,0,3,3,1,1,2,1,0
0,92,6,1,1,condominium,4,2,2,30,1,30,60,90,185,23,85,0,0.33,Vadhana,2,50.424,0,0,2089,283,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,3.920467252210809,5.645446897643238,7.644440761556566,1.3862943611198906,1.9218120556728056,64,1,1,2,2,3,1,2,3,3,2,2,2,0,0
0,2,7,1,1,apartment,2,1,1,2,1,0,0,0,14,148,96,0,2.18,Khlong Toei,1,46.827000000000005,0,0,2039,274,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,3.846459959644386,5.6131281063880705,7.620214770574455,0.6931471805599453,0.4804530139182014,8,1,2,3,0,0,0,0,2,3,1,1,2,0,1
0,2,7,1,1,apartment,2,1,1,3,1,29,59,89,364,100,97,0,1.7,Khlong Toei,1,47.85,0,0,1763,298,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,3.8680711178989635,5.697093486505405,7.47477218239787,0.6931471805599453,0.4804530139182014,8,1,2,3,3,3,1,2,3,3,1,1,2,0,1
0,2,9,1,1,condominium,6,2,3,7,1,30,60,90,365,47,94,0,0.85,Khlong San,2,63.822,0,0,1655,351,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,4.156097958497583,5.860786223465865,7.411556287811163,1.791759469228055,3.210401995568401,216,1,2,2,3,3,1,2,3,10,2,2,2,0,0
1,1,7,1,1,apartment,4,2,2,2,1,30,60,90,190,17,95,1,0.28,Khlong Toei,1,51.150000000000006,0,0,1817,325,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,3.9347624923976356,5.783825182329737,7.504942068396171,1.3862943611198906,1.9218120556728056,64,1,2,2,2,3,1,2,2,3,2,1,1,0,1
0,3,6,1,1,apartment,2,1,1,1,1,0,0,0,17,358,92,1,5.2,Vadhana,1,35.805,0,0,2064,205,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,3.578087548458903,5.3230099791384085,7.6324011266014535,0.6931471805599453,0.4804530139182014,8,1,2,3,0,0,0,0,1,3,1,1,2,0,0
0,1,6,1,0,apartment,2,1,1,2,1,8,8,8,283,7,94,0,0.1,Phra Khanong,1,42.9,0,0,2081,1404,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3.758871825933971,7.247080584585756,7.640603826393634,0.6931471805599453,0.4804530139182014,8,1,2,2,3,1,1,1,2,3,1,1,1,0,0
1,49,8,1,1,condominium,3,1,1,1,1,0,0,0,274,18,97,0,0.28,Vadhana,1,24.75,0,0,1921,284,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,3.2088254890146994,5.648974238161206,7.560601162768557,1.0986122886681098,1.206948960812582,27,1,2,2,3,0,0,0,1,3,1,1,2,0,0
0,1,6,1,1,condominium,6,2,2,28,1,8,8,8,283,29,99,0,0.53,Bang Na,2,44.88,0,0,1652,1286,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,3.803992261214441,7.1592919047975645,7.409741954080923,1.791759469228055,3.210401995568401,216,1,3,2,3,1,1,1,3,3,2,2,1,0,0
0,11,8,1,1,condominium,3,1,1,1,1,0,0,0,274,170,92,0,2.44,Khlong Toei,1,53.46,0,0,2088,267,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,3.978933710710773,5.58724865840025,7.643961949002529,1.0986122886681098,1.206948960812582,27,1,2,3,3,0,0,0,1,3,1,1,2,0,1
0,48,7,1,1,apartment,4,1,1,1,1,0,0,0,0,149,93,0,2.29,Lat Krabang,1.5,18.150000000000002,0,0,1955,358,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,2.89867056071086,5.8805329864007,7.578145472419466,1.3862943611198906,1.9218120556728056,64,1,2,3,0,0,0,0,1,3,1,2,2,0,0
0,18,5,1,1,apartment,3,1,2,1,1,0,0,0,0,85,90,0,1.24,Din Daeng,1,21.945,0,0,2050,857,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.088539323140197,6.75343791859778,7.6255950721324535,1.0986122886681098,1.206948960812582,27,1,2,3,0,0,0,0,1,3,1,1,2,0,0
0,6,2,1,0,apartment,2,1,1,1,1,0,0,0,0,2,90,1,0.03,Phra Khanong,1,36.102000000000004,0,0,1982,1924,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3.58634826546627,7.562161631225652,7.591861714889934,0.6931471805599453,0.4804530139182014,8,1,2,2,0,0,0,0,1,3,1,1,2,0,0
1,11,2,1,0,condominium,3,2,2,30,1,2,2,2,2,8,95,0,0.12,Phaya Thai,1,23.43,0,0,2025,269,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.1540172525197043,5.594711379601839,7.613324979540639,1.0986122886681098,1.206948960812582,27,1,2,2,0,1,1,1,3,3,2,1,2,0,0
0,1,6,1,1,apartment,2,1,1,28,1,30,60,90,365,1,100,0,0.02,Khlong Toei,1,28.875,0,0,1753,1753,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,3.3629761688419575,7.469083884921234,7.469083884921234,0.6931471805599453,0.4804530139182014,8,1,3,2,3,3,1,2,3,3,1,1,1,0,0
0,1,6,1,0,apartment,3,2,2,2,1,30,40,40,40,46,98,0,0.68,Khlong Toei,1,66,0,0,2033,331,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.189654742026425,5.802118375377063,7.617267813628347,1.0986122886681098,1.206948960812582,27,1,2,2,0,2,1,2,2,3,2,1,1,0,1
0,18,5,1,1,apartment,3,1,2,1,1,0,0,0,0,63,92,0,0.93,Din Daeng,1,21.945,0,0,2026,859,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.088539323140197,6.755768921984255,7.613818684808629,1.0986122886681098,1.206948960812582,27,1,2,3,0,0,0,0,1,3,1,1,2,0,0
1,1,7,1,1,condominium,3,1,2,7,1,0,0,0,0,57,95,0,0.82,Chatu Chak,1,29.898,0,0,2079,451,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,3.3977915885273227,6.111467339502679,7.639642287858013,1.0986122886681098,1.206948960812582,27,1,2,3,0,0,0,0,3,3,1,1,1,0,0
0,7,5,1,1,apartment,3,1,1,2,1,0,0,0,275,62,90,0,0.89,Phaya Thai,1,40.359,0,0,2082,337,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,3.697814418171516,5.820082930352362,7.641084249174914,1.0986122886681098,1.206948960812582,27,1,2,3,3,0,0,0,2,3,1,1,2,0,1
1,2,5,1,0,apartment,2,1,1,3,1,0,0,0,185,70,96,1,1.06,Phra Khanong,1,27.918000000000003,0,0,1979,330,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,3.3292716420905664,5.799092654460526,7.590346945602565,0.6931471805599453,0.4804530139182014,8,1,2,3,2,0,0,0,3,3,1,1,2,0,0
0,1,5,1,1,condominium,4,2,2,30,1,0,0,0,0,1,100,0,0.02,Rat Burana,2,57.75,0,0,1979,1979,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.056123349401903,7.590346945602565,7.590346945602565,1.3862943611198906,1.9218120556728056,64,1,3,2,0,0,0,0,3,3,2,2,1,0,0
1,9,5,1,1,apartment,4,2,3,2,1,1,1,1,186,28,99,0,1.1,Sathon,1,92.4,0,0,766,300,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,4.526126978647638,5.703782474656201,6.641182169740591,1.3862943611198906,1.9218120556728056,64,1,3,2,2,1,1,1,2,10,2,1,2,0,1
0,1,1,1,0,apartment,2,1,1,2,1,0,0,0,0,0,93.72979250541964,1,0,Sathon,1,69.795,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.245562373964722,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,0,0,0,2,3,1,1,1,1,0
1,6,4,1,0,Other,3,1,2,1,1,0,0,0,0,13,95,1,0.52,Bang Kapi,1,22.77,0,0,747,281,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,3.125443880075648,5.638354669333745,6.616065185132817,1.0986122886681098,1.206948960812582,27,1,2,2,0,0,0,0,1,3,1,1,2,0,1
0,2,6,1,1,condominium,2,1,1,3,1,1,1,1,1,99,92,0,1.47,Parthum Wan,1,54.45,0,0,2014,292,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,3.9972828493789696,5.676753802268282,7.607878073278507,0.6931471805599453,0.4804530139182014,8,1,2,3,0,1,1,1,3,3,1,1,2,0,1
0,20,6,1,0,condominium,2,1,1,90,1,1,1,1,1,1,100,0,0.02,Khlong San,1,31.581000000000003,0,0,1664,1664,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,3.4525556739372973,7.416979621381154,7.416979621381154,0.6931471805599453,0.4804530139182014,8,1,3,2,0,1,1,1,3,3,1,1,2,0,0
0,4,8,1,1,apartment,2,1,1,14,1,1,1,1,1,25,94,0,0.36,Ratchathewi,1,39.6,0,0,2054,312,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3.6788291182604347,5.7430031878094825,7.627544390488503,0.6931471805599453,0.4804530139182014,8,1,2,2,0,1,1,1,3,3,1,1,2,0,0
0,0,6,1,1,condominium,2,1,1,30,1,0,0,0,0,1,80,0,0.02,Vadhana,1,69.729,0,0,1777,1777,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,4.2446163001004,7.482681828154651,7.482681828154651,0.6931471805599453,0.4804530139182014,8,1,1,2,0,0,0,0,3,3,1,1,1,0,0
0,2,4,1,1,apartment,2,1,1,28,1,0,0,0,0,38,99,0,0.56,Khlong Toei,1,29.898,0,0,2032,313,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,3.3977915885273227,5.746203190540153,7.616775808698373,0.6931471805599453,0.4804530139182014,8,1,3,2,0,0,0,0,3,3,1,1,2,0,1
0,0,4,1,0,apartment,2,1,1,3,1,0,0,0,0,74,89,0,1.11,Bang Rak,1,32.34,0,0,2006,323,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.4763048541489607,5.777652323222656,7.603897968521881,0.6931471805599453,0.4804530139182014,8,1,1,3,0,0,0,0,3,3,1,1,1,0,1
0,13,8,1,1,condominium,2,1,1,7,1,0,0,0,275,52,85,0,0.75,Bang Na,1,15.84,0,0,2068,283,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,2.7625383863862796,5.645446897643238,7.63433723562832,0.6931471805599453,0.4804530139182014,8,1,1,3,3,0,0,0,3,3,1,1,2,0,0
1,3,4,1,1,apartment,2,1,1,7,1,1,1,1,1,71,95,1,1.04,Rat Burana,1,14.850000000000001,0,0,2045,86,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,2.697999865248709,4.454347296253507,7.623153068476902,0.6931471805599453,0.4804530139182014,8,1,2,3,0,1,1,1,3,3,1,1,2,0,1
0,1,2,1,0,apartment,2,1,1,1,1,30,60,90,365,0,93.72979250541964,1,0,Phra Khanong,1,26.400000000000002,1,1,3760,3603,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.2733640101522705,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,3,3,1,2,1,3,1,1,1,1,0
0,2,7,1,1,apartment,4,1,1,1,1,0,0,0,0,0,93.72979250541964,0,0,Khlong San,1,101.277,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.617859337104079,8.189522110748094,8.23217423638394,1.3862943611198906,1.9218120556728056,64,0,2,1,0,0,0,0,1,3,1,1,2,1,0
1,3,3,1,0,apartment,2,1,1,30,1,0,0,0,0,66,96,1,0.98,Phra Khanong,1,24.75,0,0,2018,984,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,3.2088254890146994,6.891625897052253,7.609862200913554,0.6931471805599453,0.4804530139182014,8,1,2,3,0,0,0,0,3,3,1,1,2,0,1
0,1,6,1,1,condominium,2,1,1,89,1,0,0,0,0,5,96,1,0.1,Khlong San,1,26.07,0,0,1505,650,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,3.2607852279454104,6.476972362889683,7.316548177182976,0.6931471805599453,0.4804530139182014,8,1,2,2,0,0,0,0,3,3,1,1,1,0,0
0,3,4,1,0,apartment,3,2,2,14,1,7,7,7,7,0,93.72979250541964,0,0,Chatu Chak,3,49.5,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.901972669574645,8.189522110748094,8.23217423638394,1.0986122886681098,1.206948960812582,27,0,2,1,0,1,1,1,3,3,2,3,2,1,0
0,3,4,1,0,apartment,4,2,2,1,1,0,0,0,0,0,93.72979250541964,0,0,Huai Khwang,1.5,594,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.386879319362645,8.189522110748094,8.23217423638394,1.3862943611198906,1.9218120556728056,64,0,2,1,0,0,0,0,1,3,2,2,2,1,0
0,18,5,1,1,apartment,3,1,1,30,1,0,0,0,0,2,90,0,0.03,Din Daeng,1,29.898,0,0,2046,1953,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,3.3977915885273227,7.577121930876679,7.6236419465115715,1.0986122886681098,1.206948960812582,27,1,2,2,0,0,0,0,3,3,1,1,2,0,0
0,4,3,1,0,apartment,2,1,1,180,1,30,59,89,128,0,93.72979250541964,0,0,Khlong Toei,1,42.9,1,1,3760,3603,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3.758871825933971,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,1,3,1,2,3,3,1,1,2,1,0
0,1,1,1,0,apartment,2,1,1,1,0,30,60,90,365,0,93.72979250541964,0,0,Phaya Thai,1,115.5,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4.749270529961848,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,3,3,1,2,1,3,1,1,1,1,0
0,2,7,1,0,apartment,5,1,2,2,1,25,55,85,124,217,92,0,3.22,Ratchathewi,1.5,14.190000000000001,0,0,2021,272,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,2.6525374911719513,5.605802066295998,7.611347717403621,1.6094379124341003,2.5902903939802346,125,1,2,3,1,3,1,1,2,3,1,2,2,0,1
0,1,8,1,1,apartment,4,2,2,1,1,0,0,0,0,0,93.72979250541964,0,0,Phasi Charoen,2,89.727,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,4.496771727116814,8.189522110748094,8.23217423638394,1.3862943611198906,1.9218120556728056,64,0,2,1,0,0,0,0,1,3,2,2,1,1,0
0,2,6,1,0,apartment,4,2,2,2,1,2,2,2,2,16,88,0,0.26,Khlong Toei,2,160.05,0,0,1817,294,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,5.075486266415872,5.683579767338681,7.504942068396171,1.3862943611198906,1.9218120556728056,64,1,1,2,0,1,1,1,2,3,2,2,2,0,1
0,4,6,1,1,condominium,2,1,1,30,1,1,1,1,1,20,94,0,0.3,Khlong San,1,29.700000000000003,0,0,1996,1694,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,3.391147045808654,7.434847875211999,7.59890045687141,0.6931471805599453,0.4804530139182014,8,1,2,2,0,1,1,1,3,3,1,1,2,0,0
